sessionId,action
38880142A2A77D59479EEE1ED7289D1C.i1,"189,130"
38A2F635D1AF4DEE68585C78C0222B33.i1,"130,130,100,160,160,160,160,160,160,130,130,130,189,130,110,189,160,160,160,160,160,160,120,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,120,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,125,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,120,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,160,160,160,160,160,160,160,160,189,160,160,130,130,160,189,130,160,160,130,130,120,160,160,160,160,160,160,160,160,160,160,189,130,160,160,160,160,160,160,160,160,160,189,160,130,160,189,130"
38B40D610B67C67E8653DC0C711D5312.i1,"189,130,100,160,160,160,160,160,160,160,160,160,189,160,130,160,170,189,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,160,130"
38EA4ED2FD30A4D82F4C141994752811.i1,"160,160,160,160,160,160,189,160,130,100,160,160,160,160,160,160,160,160,130,160,160,160,160,160,160,160,189,160,130,101,189,160,130,160,160,160,160,160,160,160,112,112,189,130,100,160,160,160,160,160,160,160,160,160,160,130,189,160,130,101,160,160,160,160,160,130,160,160,160,160,189,160,160,160,160,151,189,160,130,151"
38EC1764F7276141322B08D98CF04AED.i1,"189,130,100,160,160,160,160,160,160,160,160,160,189,160,130,160,170"
38F1C80334BDDC4F336B5B665E53CDD7,"130,100,160,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130,100,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160"
38FF7183D43FD868C50896CA36B94191,"130,100,160,160,160,130,160,160,160,160,160,160,130,100,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,120,130,110,100,120,120,125,120,120,120,120,120,120,160,160,160,160,160,160,160,160,160,130,110,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160"
390DD1A6B33CE23E17C446F1B4F5C502.i1,"189,130,189,160,160,160,160,160,160,160,160,160,160,130,100"
39187A8FCAAF1B9D03A0559DB0057EBC.i1,"189,160,160,160,160,160,160,160,160,160,160,130,160,160,160,160,160,160,160,160,160,160,130,100,130,101,189,160,160,160,160,160,160,160,160,160,160"
3940AEF26AE58CEDD8B309638C1CE342.i1,"189,130,189,130,130,110,189,189,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,120,130,189,160,130,130,125,130,100,160,160,101,160,160,160,160,160,160,160,160,160,189,160,130,100,160,160,160,160,160,160,160,160,160,189,160,130,189,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130,160,160,160,160,160,160,160,160,160,189"
3942786E5E4173A1251E21A9F9980467.i1,"189,130,160,160,160,160,160,160,160,160,160,189,160,130,100,189,160,130,160,160,160,160,160,160,160,160,160,160"
39794F490BB35501C2C7A59E3CBEDA2D.i1,"130,189,160,130,100,160,160,160,160,160,160,160,160,160,189"
3979FC7E5DAAC1E1FE70D4C73F488D25.i1,"189,130"
397A212E2A693D8AEDB3CC3E019D4A5F.i1,"189,160,130,160,160,160,160,160,160,160,160,160,100,189,160,160,160,160,160,160,160,160,160,160,130"
397A46E915A840125AAB276AF74D3426.i1,"189,130,130,100,160,160,160,160,160,160,160,160,160,160,101,160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160,160,160,130,100,160,160,160,160,160,160,160,160,160,160,130,100,189,160,130,101,160,160"
3982A9DD9C799DF50E701CC15C686FD7.i1,"189,130,160,160,160,160,160,160,160,160,160,189,160,130,100"
3982E0676D930C7E19241FDFED09921C.i1,"189,130,160,160,160,160,160,160,160,160,160,160,130,100,160,160,160,160,101,189,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130,101,189,160,130,160,160,160,160,160,160,160,160,160,100,189,160,130,160,160,160,160,160,160,160,160,160"
39A1A97E703C48976AA8272912AFB4A4.i1,"189,130,189,130,110,189,130,120,189,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,120,189,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,120,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,120,160,160,160,160,160,160,189,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130,189,160,160,160,160,160,160,160,160,160,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160"
39A817157EBD91F59F294085263738B6.i1,"189,130,100,189,160,130,160,160,160,160,160,160,160,160,160"
39A95903FC6341D920EE621D3FE66F78,"130,100,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160"
39BA18AC2D166485BA0A00C4A898A587.i1,"189,130,160,160,160,160,160,160,160,160,160,130,100,130,100,160,160,160,160,160,160,160,160,189,160,160,160,160,160,160,160,160,160,160,160,130,100,189,160,130,101,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,112,130,110,189,120,189,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,120,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,120,160,160,160,160,160,160,160,160,160,160,160,130,160,160,160,160,160,160,160,160,160,160,160,160,189,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130,151,160,160,160,160,160,160,160,160,160,151"
39C576566432CB8DBB7065CFC400FB0A.i1,"130,100,120,130,110,120,130,110,120,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,110,160,160,160,160,160,160,160,160,160,160,160,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130,160,160,160,160,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160"
39C68E4D35AEB2BDDA43AF43E88FFE40.i1,"189,130,100,189,160,130,160,160,160,160,160,160,160,160,160"
39D558FE41D0CAA3F05EAE9C16F3CF8D.i1,"130,189"
3A0B2683E8ACF4A30D3122BC0F112FB4.i1,"160,160,160,160,160,160,160,160,160,189,160,130,100,189,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,160,130,189,160,130,160,160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,160,130,189,160,160,160,160,160,160,160,160,160,160,130,189,160,130,160,160,160,160,160,160,160,160,160"
3A0C06BAC3C14712BE19622768C0E638.i1,"160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160"
3A28EA2349C9FE6CAF5F2E1B8F3F42FB.i1,"130,189"
3A2CC6E4115D6D317BED06829D05326A.i1,"189,130,100,160,160,160,160,130,160,160,160,160,160,160,160,160,160,160,130,100,101,160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160,189,160,130,100,112,189,160,130,110,160,160,160,160,160,160,160,160,160"
3A5C76514B7C211BC98CF2FB036F48F9.i2,"130,100,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160"
3A5D3597E32EC3E6472E74E56C449796.i1,"189,130,100,189,160,160,160,160,160,160,160,160,160,160,130"
3A64EAD996148BF8D4ECD4C32AF6DC2A.i1,"189,130,160,160,160,160,160,160,160,160,160,160,130,100,101,160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160,189,160,130,100"
3A6C28ED45533309D22E393434004218.i1,"189,130,100,160,130,160,160,160,160,160,160,160,160,160,189,112,112,189,160,130,160,160,160,160,160,160,160,160,160,160,160,130,151,130,100,160,160,160,160,160,160,160,160,160,189,160,130,100,160,160,160,160,160,160,160,160,160,189,160"
3A7ED9CE2422604FDAE9ECCA849DCEEB.i2,"130,189,160,160,160,160,160,160,160,160,160,130,160,100,101,189,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,100,160,160,160,160,160,160,160,160,160,160,130,160,130,101,160,160,160,160,160,189,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160,160,130,189,160,130,160,130,160,160,160,160,160,160,160,160,160,189"
3A7FE6137EE7182A26640DE2687383DD.i1,"130,100,160,160,160,160,160,160,160,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130,100,160,160,160,160,160,160,160,160,130,160,160,160,160,160,160"
3A830C6C63BF55B6FB14276FA08AB13B.i1,"189,130,130,100,160,160,160,101,160,160,160,160,160,160,160,160,160,189,160,130"
3A8A798B7B8B84CDD3E858F4043533EF.i2,"189,130,189,130,130,110,189,189,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,120,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,120,189,160,160,160,160,160,160,160,160,160,120,189,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130,189,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,125,130,160,130,100,189,189,130,160,160,160,189,160,130,100,160,160,160,160,160,160,160,160,160,160,160,160,160,189,130"
3A8D4113570ED34C6FC5916AABC06042.i1,"130,189,160,130,100,160,160,160,160,160,160,160,160,160,189"
3A9A925E3A7F16919AAB822C0E85C6F4.i1,"189,130,100,160,160,160,160,160,160,160,160,130,160,189,160"
3AC29D807DBF97AE1D07EC5E60B5F860.i1,"189,130,189,130,130,110,189,120,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,125,189,120,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,120,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,110,120,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189"
3ACA855A5EADC67DFEA0091A11B36687.i1,"130,100,130,100"
3AD2DB4A22B4D2137F9B7231012B0A9C.i1,"160,160,160,160,160,160,189,160,130,100,160,160,160,160,160,160,160,160,160,160,130,160,160,160,160,160,160,160,160,160,189,160,130,101,100,160,160,160,160,160,160,160,160,160,160,130,160,130,101,160,160,160,160,160,160,160,160,160,189,160,160,160,160,160,160,160,160,160,189,160,130,100,160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160,189,160,130,199,199,160,160,160,160,160,160,160,160,160,189,160,130,160,130,160,160,160,160,160,160,160,160,160,100,189,199,189,160,130,160,160,160,160,160,160,160,160,160,100,189,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130,100,160,160,160,160,160,160,160,160,160,160,130,100,101,160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160,160,130,101,160,160,160,160,160,160,160,160,160,189,160,130"
3ADD00DCFE232A2F5A18BCC1BB092642,"130,100,160,160,130,130,160,160,160,160,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130,130,170"
3ADD44B47CCC8B548FC8841A441E6759.i1,"189,130,100,160,160,160,160,160,160,160,160,160,189,160,130"
3AEE6E66D56B2C907A4CE8616F2B9DA7.i1,"160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,189,160,130,100,160,160,160,160,160,160,189,160,130,160"
3AFDCB6E057D4E4E6F854AAE8D7BB541.i1,"130,189,189,160,130,100,160,160,160,160,160,160,160,160,160"
3B14F1AB24EF07A0E037F027E4C46491.i1,"130,160,160,160,160,160,160,160,160,160,189,160,100,160,160,160,130,189,160,160,160,160,160,160,160,160,160,160,130,101"
3B307AA1059557C964DE4FDE499C0271.i1,"160,160,160,160,160,160,160,160,160,189,160,130,130,100,160,160,160,160,160,160,101,189,160,130,160,160,160,160,160,160"
3B62911578004B3533BF9B777EF731ED.i1,"189,130,100,130,120,110,189,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,120,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,120,160,160,160,160,160,160,160,160,160,160,160,189,120,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130,189,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130,125,160,160,160,160,160,160,160,160,160,160,160,120,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130,189,160,160,160,160,160,160,160,160,160,160,160,160,160"
3B650303D2A7D90E30AFF962B3298680.i1,"189,130,160,160,160,160,160,160,160,160,160,160,130,100,160,160,160,160,160,160,160,130,100,160,160,160,101,160,160,160,160,160,160,160,160,160,189,160,130,189,130,110,189,160,160,160,160,160,120,189,160,130,130,130,160,160,160,160,160,160,189,160,160,160,160,160,160,160,160,160,160,160,160,160,130,160,160,160,160,160,160,160,130,160,160,130,130,151,151"
3B66C19BC8FC3ADE9E10AEC0FD485CC5.i1,"130,189"
3B854806F8DB63ECA0434EF29398C668.i1,"130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160"
3BB32945C4E6FC3A3FE7C4DD2DB1AA3D,"130,100,160,160,160,160,160,160,160,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160"
3BD897F5E2530BE67B23FF9E64EC7AE3,"130,130,110,100,120,120,120,130,110,120,120,125,120,120,120,125,120,110,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,110,120,130,120,110,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,130,110,120,110,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130"
3BE55EAF848B8F2957FFC5F9397B3178.i1,"130,130,100,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130,170"
3BF4345F028558FA7C08A76532A0C44F.i1,"189,130,100,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130,100,101,160,160,160,160,160,160,160,160,160,160,160,130,189,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130,160,160,160,160,160,160,160,160,160,189,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130,151,151,189,160,160,160,160,160,160,160,160,160,160"
3BF8A7FEEE7CCB4016A1EBD28D4BB960.i1,"189,130,100,160,160,160,160,160,160,160,160,160,160,130,101,189,160,160,130,160,160,160,160,160,160,160,160"
3C07809E44D7588E2AB22EE734E45A3D.i1,"189,130,100,160,160,160,160,160,160,160,160,160,189,160,130"
3C13DE7B8A337288FC2542EC76ABACEE.i1,"130,189,100,160,160,160,160,160,160,160,160,160,160,130,160,160,160,160,160,160,160,160,160,160,130,101,130,189,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130,101,160,160,160,160,160,160,160,160,160,130,189,160,160,160,160,160,160,160,160,160,160,160,130,160,130,160,160,160,160,160,160,160,160,160,130,189,100,160,160,160,160,160,160,160,160,160,160,130,101,130,189,160,160,160,160,160,160,160,160,160,160,160,130,160,160,160,160,160,160,160,160,160,160,160,130"
3C1F1A2E432839D3E274B43F4647299F.i1,"189,130,160,130,100,160,160,160,160,160,160,160,160,160,189"
3C1FE780C56EE03BA8CA26FD195A4BF7.i1,"130,189,100,130,160,160,160,189,160,160,160,160,160,160,160,130,189"
3C21B64FFA2E43081D07778E297895A7.i1,"189,130,100,130,160,160,160,160,160,160,160,160,160,160,101,160,160,160,160,160,160,160,160,160,189,160,130"
3C5E27651A05F152A606630A0EA50A8C,"130,100,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160"
3C78EC1F2151C3B72AB2304E5827C19A.i1,"130,130,100,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160"
3C81BBE40271873528743FFB1F2C3CE3.i1,"189,130,160,160,160,160,160,160,160,160,160,160,130,100,101,160,160,160,160,160,160,160,160,160,189,160,130"
3C9EDC5C71C29F097C950BFBE74EFD44.i1,"130,160,160,160,160,160,160,160,160,160,160,160,160,130,100,130,100,160,160,160,160,160,160,160,160,160,130,160,160,160,160,160,160,160,160,160,160,160,160,130,160,160,160,160,160,160,160,160,160,130"
3CAAC7E08BABE55D048A37C56FEEC43D.i1,"160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,189,160,160,160,130,151,189,130,130,189,160,160,160,160,160,130,100,100,189,160,130,160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130,189,160,160,160,160,160,160,160,160,160,160,189,160,130,189,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130,120,110,100,189,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,160,130,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130,160,189,130,189,160,130,130,189,160,130,130,189,160,130,100,160,160,160,160,160,160,160,160,160,130,100,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,160,130,101,160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160,160,130,100,160,160,160,160,160,189,160,130,101,189,160,130,160,160,160,160,160,160,160,160,160,189,160,130,151,160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,189,160,130,189,160,130,160,160,160,160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,160,130,189,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,160,130,189,160,130,160,189,160,130,160,160,160,160,130,160,160,160,189,160,160,160,160,189,160,130,130,189,160,160,160,189,160,130,160,160,160,189,160,130,160,160,160,189,160,130,189,160,130,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160,189,160,130,189,160,130,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160,130,160,160,160,160,160,160,160,160,160,189,160,189,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160,189,160,130,189,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,189,160,130,160,160,160,160,189,160,130,160,130,189,160,160,160,160,160,160,160,189,160,130,160,160,160,189,160,130,160,130,189,160,160,189,160,130,160,160,160,160,160,160,160,160,160,160,160,160,189,160,130,189,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160,189,160,130"
3CBE4F7E49744312841AD0E1562A7D31.i1,"189,130,100,160,160,160,160,160,160,160,160,160,189,160,130,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,130,151,160,160,160,160,160,160,160,160,160,151,189,189,130,110,120,189,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,120,160,160,160,160,160,160,160,160,160,160,160,160,189,189,160,130,130,130,189,160,130,160,130,189,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,160,130,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,151,130,151,130"
3CBF7E3369EE209BE2AC7F84599A99B8.i1,"160,160,160,160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160,151,189,160,130,151,160,160,160,160,160,160,160,160,160,160,130,100,160,130,101,160,160,160,160,160,160,160,160,160,189"
3CC6899F036A6D8E6B852AB47C1001AE.i1,"160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160,160,130,100,160,160,160,160,160,160,160,160,160,101,189,160,130"
3CC92B97D402F1C1B9107C00F9EA19DB.i1,"130,189,100,160,130,160,160,160,160,160,160,160,160,160,189,160,160,160,160,160,160,160,160,160,160,130,100,101,160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160,160,130,100,160,160,160,160,160,160,160,160,160,160,130,100,189,160,130,101,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,160,130,100,160,160,160,160,160,160,189,160,130,160,130,160,160,160,160,160,160,160,160,160,189,160,160,160,160,160,160,160,160,160,160,130,100,130,101,160,160,160,160,160,160,160,160,160,189,160,199,160,160,160,160,160,160,160,160,160,189,160,130,100,130,100,160,160,160,160,160,160,160,160,160,189,160,130,189,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,189,160,160,160,130,100,160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,160,130"
3CCB83F46CDE564DD706BF154B726029.i2,"160,160,160,160,160,160,160,160,160,160,160,160,189,160,130,189,160,160,160,160,160,160,160,160,160,160,130,100,189,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,160,130,100,189,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,189,160,130,189,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160"
3CD8C029513CCC85D8E907BB9E1526F2.i1,"189,130,130,100,130,100,160,160,160,160,160,160,160,160,160,160,101,189,160,130,160,160,160,160,160,160,160,160,160"
3CDE25774772AB457C2E2FB93A3B02AE.i1,"189,130,160,160,160,160,160,160,160,160,160,189,160,130,100,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,160,130,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,189,160,130,130,100"
